caseid,injseverity
49:28:01,3
45:42:02,3
74:00:01,1
0.596550926,3
76:26:01,1
0.41599537,3
52:09:02,0
45:32:01,0
8:01:01,3
82:44:02,1
0.39931713,3
87:23:01,0
53:28:02,0
0.39306713,1
0.69099537,1
0.621539352,1
74:41:02,1
0.587523148,3
0.611828704,0
49:46:02,3
44:05:01,0
0.602789352,1
0.417372685,3
3:05:02,1
0.625717593,3
74:10:02,1
49:28:01,3
49:06:01,1
82:11:01,1
0.597939815,3
46:21:02,1
0.486134259,3
0.184733796,1
80:06:01,1
5:27:01,1
75:46:01,3
81:53:03,3
42:47:01,3
81:30:01,1
0.18056713,3
82:32:01,1
46:10:02,2
42:26:02,1
41:31:02,3
0.66181713,1
47:23:02,0
73:57:01,0
73:51:01,1
0.463217593,3
0.509733796,1
75:58:02,0
49:36:01,3
0.273622685,3
0.600706019,3
83:52:01,3
44:18:02,3
74:05:02,3
74:37:01,3
77:53:03,1
73:12:01,3
81:06:01,1
43:13:01,3
6:35:01,2
0.433344907,1
75:49:01,0
46:24:01,1
50:21:01,1
48:48:01,3
73:39:01,1
47:42:01,0
4:22:01,0
0.476412037,1
0.167372685,3
5:01:01,0
51:32:01,3
73:02:01,3
0.620856481,3
76:31:02,3
9:54:02,3
0.588900463,3
47:47:01,0
0.218761574,3
73:45:01,3
2:53:02,3
52:16:03,0
8:51:01,3
75:35:01,3
46:47:01,1
74:05:01,3
47:40:01,3
9:36:02,1
0.573622685,3
53:08:02,0
79:52:01,3
49:05:01,3
80:41:02,1
46:43:01,3
74:24:01,0
0.606956019,1
13:12:02,1
48:13:02,1
46:15:02,3
81:15:01,3
43:03:02,1
11:15:02,3
0.565983796,0
49:11:01,1
11:27:02,1
13:36:01,1
78:22:02,0
43:59:01,3
48:27:03,1
49:13:01,3
6:08:01,3
50:17:02,3
73:50:02,3
0.254872685,3
0.470150463,3
81:01:01,3
75:00:01,1
50:09:01,0
76:32:01,0
81:35:02,3
12:38:02,3
74:32:01,3
0.603483796,3
44:02:02,3
0.591006944,3
0.252094907,3
11:23:02,0
49:23:02,3
43:04:01,1
50:31:01,3
5:15:02,1
43:35:02,0
0.684039352,0
48:21:02,1
0.583344907,3
42:22:01,0
45:11:02,0
77:18:01,3
47:26:01,3
49:55:01,1
48:35:01,0
0.559039352,3
42:14:01,0
0.392372685,0
0.591689815,1
50:38:02,1
3:28:02,1
2:10:01,0
11:33:02,1
0.620844907,2
77:40:01,2
42:43:01,3
83:37:02,0
9:05:01,3
0.220844907,1
0.590300926,1
3:40:01,3
49:13:02,3
9:16:01,0
46:09:01,3
0.140983796,0
77:04:01,2
79:28:01,3
78:07:01,3
43:38:02,3
0.476412037,3
1.021539352,1
51:19:02,3
80:06:02,3
42:42:02,3
0.434756944,0
82:42:01,3
42:01:01,3
0.593078704,3
73:34:01,1
44:14:02,0
50:43:02,3
82:32:01,3
2:41:01,0
2:54:01,3
2:54:01,3
79:17:01,3
9:15:01,0
75:38:02,1
0.137511574,3
82:50:01,1
0.486122685,1
0.565983796,1
0.28681713,3
73:17:01,3
0.674328704,0
46:16:02,0
48:33:02,3
47:47:01,0
83:00:01,0
78:31:01,1
0.58056713,3
5:33:01,3
0.502789352,2
0.236122685,1
11:13:01,0
49:42:01,3
80:22:02,1
75:55:02,0
81:01:01,3
42:34:01,1
13:55:01,0
45:10:02,1
0.316678241,1
76:43:02,3
50:24:01,3
8:23:03,0
49:51:01,1
13:29:01,3
46:58:01,3
0.186134259,3
76:26:01,0
82:13:01,3
42:48:03,3
0.141678241,3
2:49:01,1
0.175011574,3
79:58:01,0
47:34:02,0
43:21:02,1
0.459050926,0
46:16:01,3
76:23:01,1
0.504178241,3
51:36:01,0
50:01:02,2
0.42224537,3
42:48:02,1
49:55:01,3
44:21:02,0
0.664606481,3
49:03:02,1
0.38056713,3
50:59:01,3
80:06:02,0
82:47:02,0
4:51:01,3
47:36:01,1
84:19:02,1
43:29:01,0
0.388206019,3
41:02:01,3
0.626400463,1
51:31:02,3
50:29:02,0
0.62849537,1
2:38:02,3
58:23:01,3
76:59:01,0
46:08:01,3
43:03:02,0
47:36:01,1
13:34:01,0
48:21:02,0
0.517372685,1
0.379212963,1
49:02:01,0
0.306261574,3
75:13:01,2
75:56:01,3
75:59:01,1
44:38:02,1
47:35:02,1
72:31:02,2
46:33:01,0
75:14:01,1
0.152800926,2
0.435428241,3
49:34:01,3
0.304178241,1
50:22:01,3
44:13:02,2
5:20:02,3
50:08:02,3
53:07:01,3
42:51:02,2
0.633356481,3
0.420162037,1
46:54:02,3
9:01:02,3
45:51:01,0
47:10:02,1
82:38:01,3
78:05:03,3
4:59:02,0
9:42:02,2
46:46:02,3
82:05:01,1
13:09:02,3
0.636122685,1
75:10:02,3
44:54:02,3
47:22:01,3
80:15:01,1
0.386134259,3
4:10:01,0
43:47:03,1
0.475706019,0
47:06:01,3
41:30:02,0
43:08:01,3
75:06:02,3
0.556261574,3
75:01:02,3
0.636134259,3
0.21181713,3
83:01:02,3
12:42:01,1
0.177106481,1
48:54:01,1
5:48:02,3
45:58:01,1
51:25:01,1
73:22:02,3
42:03:01,3
81:55:02,0
0.536122685,1
52:27:02,2
12:54:01,3
6:37:01,0
75:33:01,1
47:02:02,0
53:28:01,0
83:41:01,3
83:04:01,3
0.600717593,1
46:43:01,1
49:28:02,3
51:16:02,3
45:09:02,3
0.574328704,3
72:43:01,0
47:49:02,3
12:46:01,0
52:05:01,3
82:46:01,3
47:54:02,0
45:27:01,3
75:30:01,1
3:36:02,3
45:13:02,3
0.606956019,3
0.443078704,0
50:12:02,0
48:40:02,1
48:42:02,3
72:17:01,1
43:24:02,3
0.148622685,1
0.48056713,3
81:02:02,1
83:01:01,3
47:20:01,2
81:43:02,3
0.578483796,3
43:09:01,1
76:47:01,3
81:22:01,1
6:13:01,3
6:34:01,1
50:05:02,1
49:16:01,1
0.168761574,3
51:25:01,3
0.672939815,3
0.449328704,1
49:19:01,3
75:39:01,0
46:11:02,3
2:53:01,1
77:31:01,0
0.534039352,0
0.458344907,3
84:04:01,3
44:40:02,0
74:02:02,0
78:56:02,1
49:05:01,2
0.559733796,3
75:10:02,3
74:28:01,3
0.586122685,3
0.510439815,3
74:12:02,3
44:04:01,3
0.516689815,3
0.173622685,2
82:00:01,3
0.600717593,1
46:07:02,3
0.294467593,3
9:38:01,3
12:37:02,3
77:05:03,0
43:39:01,1
77:26:02,3
75:30:01,3
78:11:01,1
75:37:01,0
78:18:02,3
0.584050926,0
73:48:02,3
82:23:01,1
0.504178241,0
13:18:02,0
48:54:01,1
0.452800926,1
0.497939815,1
48:38:02,0
76:32:01,0
50:21:01,0
75:04:02,1
78:20:02,3
0.557650463,3
12:15:02,0
0.661828704,3
13:24:02,3
0.274328704,0
47:07:02,0
46:23:01,3
75:11:02,0
8:34:01,1
0.686122685,3
0.597233796,3
51:02:01,3
72:33:01,3
52:15:01,0
75:03:02,1
0.703483796,3
43:41:02,3
12:41:02,3
49:34:02,0
46:07:02,1
0.676412037,3
45:20:03,1
48:47:02,1
0.634050926,0
0.472928241,1
0.216678241,1
2:51:01,2
0.602106481,0
49:38:02,3
45:37:01,0
44:15:01,0
45:33:02,0
75:25:01,1
51:03:01,3
0.220150463,3
83:50:01,3
83:27:01,1
43:45:02,3
0.679872685,1
45:29:01,3
9:46:01,3
3:53:02,3
74:39:02,1
0.426412037,3
50:00:01,3
0.244456019,1
81:16:01,1
0.479872685,3
48:25:02,3
76:02:02,3
74:03:01,0
0.529884259,3
82:49:01,1
73:46:02,3
52:07:02,2
43:59:02,3
0.138217593,3
0.665983796,1
0.594456019,3
2:32:01,0
12:35:01,3
0.590983796,3
80:05:01,3
0.63681713,1
0.627800926,3
0.348622685,3
8:51:01,1
5:04:02,1
77:28:01,3
0.639606481,1
51:50:02,3
2:36:02,1
0.313900463,0
50:10:01,0
46:29:02,3
4:41:02,3
76:23:01,3
51:06:02,0
42:46:01,3
83:24:02,0
47:01:03,3
74:05:02,3
82:07:02,3
0.422233796,0
48:55:01,1
8:24:01,3
76:11:02,3
2:37:01,1
49:12:02,3
0.243078704,3
75:53:02,3
48:16:02,1
75:06:02,0
0.479872685,3
75:18:01,3
53:16:01,3
82:33:02,3
74:28:01,0
51:59:01,1
0.565289352,3
0.159039352,3
72:50:02,3
73:51:02,1
49:12:02,3
77:21:01,0
51:21:01,3
73:54:01,0
76:08:02,0
0.138217593,0
0.690300926,1
83:46:01,3
76:46:01,3
45:57:01,1
44:38:01,3
41:42:02,3
6:13:01,3
76:02:01,3
4:54:02,0
13:39:01,1
0.439606481,3
41:57:01,3
75:18:02,3
81:40:01,3
9:26:01,1
79:33:01,3
75:54:02,1
0.270856481,1
0.47431713,1
43:56:01,3
0.215300926,1
0.64099537,0
0.508356481,1
77:27:01,1
45:15:01,0
13:31:01,3
80:08:02,3
0.645856481,0
48:02:01,0
0.587511574,3
74:58:02,0
45:27:01,3
74:55:01,3
75:12:01,0
77:27:01,0
47:07:01,0
77:20:01,1
12:09:01,1
76:23:01,1
0.674328704,1
77:09:02,1
45:04:01,3
4:24:02,3
76:35:02,0
0.593761574,3
82:34:01,3
76:40:01,1
2:40:02,3
81:57:02,3
75:46:02,3
47:22:01,3
0.170162037,3
79:45:02,2
73:02:01,3
0.554178241,1
48:15:01,1
48:24:01,1
50:27:02,3
45:07:01,1
78:16:02,3
0.584733796,1
0.636134259,3
0.537511574,0
6:51:01,3
1.061134259,3
75:29:01,1
12:13:01,1
46:10:02,3
48:07:01,1
46:41:02,0
47:41:01,3
78:48:01,1
77:24:03,3
82:50:01,3
79:52:01,3
0.683356481,1
48:32:02,0
0.457662037,0
45:45:02,3
80:53:01,3
75:25:01,3
41:32:02,3
50:04:01,3
80:12:01,1
42:27:01,0
43:01:01,3
76:21:01,3
0.142384259,3
0.513900463,1
51:29:02,3
0.588217593,0
75:06:01,3
47:38:01,3
5:34:01,3
49:46:01,2
45:03:01,0
8:20:03,3
3:48:01,1
49:55:02,0
12:48:02,3
75:20:01,3
79:42:02,1
0.420844907,1
43:11:02,3
0.421539352,1
0.648634259,1
0.426400463,3
0.551412037,3
73:18:01,3
75:18:02,0
12:50:02,2
76:53:02,1
73:22:01,0
0.56599537,3
75:15:01,1
11:50:02,3
73:32:01,0
76:09:03,3
77:50:02,0
50:11:02,3
45:45:01,0
48:05:01,0
5:38:02,3
41:36:02,1
0.519467593,0
73:48:01,2
52:50:01,0
0.218761574,1
3:25:01,3
0.503506944,0
43:06:02,3
0.602094907,3
41:46:02,1
0.388912037,3
0.59931713,3
0.607662037,3
13:41:01,1
0.464594907,3
74:50:01,3
0.57431713,0
78:12:02,3
72:44:02,3
74:17:01,1
51:02:02,3
0.616678241,3
73:10:03,1
74:41:01,3
0.520856481,3
41:57:02,3
46:24:02,3
75:53:01,1
77:30:01,1
41:31:01,3
1.015300926,3
75:34:01,1
75:05:01,1
0.584733796,0
0.395844907,3
79:09:01,1
79:25:02,3
13:46:01,3
0.129884259,3
42:00:02,2
74:47:01,1
44:23:01,3
50:35:01,0
0.547928241,3
0.69306713,1
84:28:01,1
48:47:01,0
43:45:01,3
50:08:01,1
48:32:01,1
8:13:01,3
0.650706019,3
0.451400463,0
46:05:01,1
76:55:01,3
47:14:01,3
83:28:01,3
0.933344907,3
9:19:02,3
13:01:01,1
9:38:02,0
0.621539352,2
48:09:01,1
0.614606481,3
41:07:02,1
49:16:02,0
50:54:02,2
0.609733796,3
0.173634259,0
0.543761574,3
47:34:01,3
73:33:01,0
50:41:01,0
44:13:01,3
74:36:02,3
46:45:01,3
51:17:02,3
73:48:01,1
44:55:03,1
0.254189815,3
78:20:02,1
0.697939815,0
46:41:02,3
0.568796296,0
75:49:01,1
0.529178241,3
76:14:01,3
0.428483796,1
0.606956019,0
0.456956019,2
12:52:01,1
44:57:01,3
76:01:02,0
8:41:03,3
0.552789352,0
0.183356481,1
77:12:02,1
0.611828704,3
74:33:02,0
83:02:02,1
78:43:02,3
46:05:01,3
42:36:02,1
2:26:02,3
44:56:02,1
72:14:01,3
73:21:01,3
0.54931713,3
81:31:01,3
0.561828704,1
77:36:02,3
76:22:01,1
0.381967593,3
82:38:01,1
80:54:02,3
0.650023148,1
81:31:02,1
75:43:01,3
41:37:02,2
0.640983796,0
49:15:02,3
50:32:02,3
83:28:01,0
0.622939815,3
47:29:02,3
0.588206019,1
13:48:01,3
50:50:01,1
3:07:01,1
43:05:01,3
75:54:02,1
0.67224537,3
0.681956019,0
0.654872685,3
75:13:02,3
44:54:01,1
13:33:02,3
0.41806713,1
6:08:01,3
74:30:02,1
47:20:01,2
78:20:01,3
0.334039352,3
76:19:01,3
11:09:02,3
4:57:01,0
0.131261574,3
0.681261574,3
0.310439815,0
76:02:01,3
51:42:01,3
0.546550926,3
9:20:02,3
9:58:01,1
0.29306713,0
46:11:02,1
0.554189815,1
43:20:01,1
77:30:01,3
5:08:02,3
41:38:01,1
4:01:01,3
13:32:01,0
83:02:01,3
76:54:01,1
73:56:01,1
0.604178241,3
0.28056713,3
83:53:01,0
0.444456019,1
0.612511574,3
0.568796296,3
12:32:02,1
45:01:02,1
75:25:01,3
0.591689815,3
76:02:01,3
75:44:01,0
46:57:01,3
9:22:02,1
13:30:01,3
0.21599537,1
46:33:01,3
49:57:01,3
74:59:02,1
78:25:01,2
50:36:01,2
45:36:01,3
46:44:01,3
0.609733796,1
0.309039352,1
12:52:01,0
4:53:01,3
0.562511574,0
45:11:02,3
9:50:02,3
82:51:02,3
50:56:01,3
0.302106481,1
0.597233796,3
0.172939815,3
0.54931713,3
51:34:02,1
0.276400463,1
0.23681713,3
75:06:01,3
11:11:02,0
0.59099537,1
82:30:02,1
43:56:01,2
82:41:01,1
78:16:02,3
76:23:02,0
0.606967593,3
41:56:01,3
0.577789352,1
0.378483796,1
50:23:01,1
72:40:01,3
76:29:02,3
0.154189815,3
86:23:01,3
75:45:01,3
48:14:02,3
45:58:01,3
0.314594907,3
11:15:01,3
8:08:01,3
13:01:01,1
9:24:02,2
78:43:01,3
0.543761574,3
12:09:01,0
4:15:01,3
0.687511574,3
6:57:01,1
50:15:01,2
0.60556713,2
82:01:01,3
11:52:01,3
0.681956019,3
0.473622685,0
47:02:01,3
0.304178241,1
0.263900463,1
11:03:01,3
72:19:01,3
73:17:02,3
44:07:02,1
48:09:02,3
45:30:02,1
13:10:02,3
41:52:01,3
46:16:02,3
74:34:02,1
41:21:01,3
0.588206019,1
76:08:02,0
5:35:02,3
80:54:02,1
0.534733796,0
76:24:01,0
82:03:02,1
81:37:01,0
73:00:02,3
76:16:01,1
74:59:01,0
12:21:01,3
82:04:02,1
0.663206019,1
49:27:01,0
13:18:01,3
0.572939815,0
46:26:02,3
56:30:01,3
76:55:01,3
82:13:01,0
8:24:02,3
81:04:02,0
0.539594907,3
0.575023148,3
44:30:01,0
0.390300926,3
76:16:01,3
0.261122685,0
47:49:01,2
12:02:01,3
81:30:02,1
82:12:01,3
0.638217593,3
52:22:01,3
11:15:01,3
0.549328704,3
52:31:01,3
50:53:01,3
48:01:01,3
6:19:02,1
78:12:02,1
77:17:01,1
74:05:01,1
82:32:01,1
43:04:02,1
44:02:01,1
50:29:02,2
0.212523148,3
75:09:01,1
0.622939815,3
75:05:01,0
0.588900463,3
75:40:02,3
80:16:02,2
0.553483796,3
75:33:01,3
74:16:01,1
78:06:02,3
0.550034722,3
41:36:02,3
74:35:01,1
2:04:02,0
73:57:02,3
50:50:01,3
82:28:02,1
0.177094907,3
0.429178241,3
0.343761574,3
0.538923611,3
82:37:02,3
0.59099537,0
83:07:02,2
11:02:01,3
45:39:01,3
81:08:02,1
73:51:02,3
47:25:01,3
12:35:02,3
43:41:01,3
73:23:01,1
0.479178241,3
2:16:02,3
79:11:01,1
74:28:01,3
74:31:01,3
77:22:01,3
0.557662037,1
0.164594907,3
44:07:01,3
0.575011574,3
0.522233796,3
46:20:01,3
75:59:02,3
43:47:02,3
73:55:02,3
43:55:01,1
13:59:02,1
43:23:02,3
0.345856481,3
81:38:01,3
0.157662037,3
49:44:01,2
0.447233796,3
44:36:01,3
81:11:01,3
82:23:01,3
0.560439815,3
12:51:01,3
72:18:01,3
0.690983796,1
13:39:01,0
50:56:01,3
45:41:01,0
48:34:02,2
46:35:01,3
0.596539352,0
46:07:03,2
43:55:01,1
50:07:02,0
48:14:01,3
79:44:01,3
82:57:01,1
50:46:02,3
48:45:01,3
80:00:02,0
74:36:01,3
2:02:01,1
0.57431713,0
76:35:02,0
74:38:01,1
51:58:02,1
48:11:03,0
0.550023148,3
0.573622685,0
0.147233796,1
11:40:01,1
76:37:01,0
0.463206019,3
82:36:01,0
74:23:01,1
0.525717593,1
75:13:02,0
73:03:02,3
9:10:02,3
0.306956019,3
49:12:02,1
4:26:01,2
12:21:01,3
43:48:01,3
43:32:02,3
52:24:02,3
43:09:01,3
52:01:01,3
0.53681713,3
0.63056713,2
9:07:02,2
47:58:01,3
74:22:04,3
79:49:02,3
79:45:02,0
42:22:01,1
0.587511574,3
45:25:01,3
82:38:01,3
78:40:01,3
53:22:01,3
0.536134259,3
74:17:01,2
80:31:01,1
50:14:02,3
41:27:01,1
2:59:01,1
49:32:01,0
75:46:01,3
41:26:01,0
0.495150463,3
76:09:01,3
9:17:02,3
75:09:01,3
77:39:02,0
0.182650463,0
74:00:02,0
46:30:02,3
4:24:01,0
48:55:01,0
46:21:02,3
2:10:02,3
83:28:01,3
47:28:02,3
75:45:02,0
73:21:01,0
0.597928241,1
0.625023148,0
47:34:01,3
42:15:02,3
81:57:03,3
82:11:01,3
46:57:02,3
0.595844907,1
79:45:02,1
45:12:01,1
44:49:02,3
46:27:01,3
51:04:01,1
76:14:02,1
9:46:02,1
0.557673611,2
0.554872685,1
45:32:01,0
47:12:02,3
42:04:01,0
8:29:02,3
75:51:01,3
0.588206019,0
49:15:02,3
73:00:01,1
45:48:02,0
0.55349537,3
0.629178241,3
0.45556713,1
13:42:01,3
51:14:01,3
84:28:02,2
0.563912037,3
0.595844907,3
75:59:01,0
49:38:01,3
45:07:02,1
12:54:01,1
50:09:02,1
74:37:02,1
77:15:02,3
6:19:01,1
50:40:02,1
0.593078704,0
0.509733796,1
77:05:01,3
52:03:02,0
2:38:02,0
0.195150463,3
72:52:01,2
78:26:01,3
0.147939815,3
51:11:01,0
5:12:01,3
42:33:02,3
51:42:02,2
12:04:01,3
0.578483796,0
0.627094907,0
43:06:02,1
0.159050926,1
0.442372685,0
11:28:02,1
75:19:01,1
8:16:02,1
0.595844907,0
48:24:01,0
47:05:02,1
11:41:01,3
9:02:02,3
11:09:01,3
0.503518519,3
0.171550926,2
0.552094907,1
0.404884259,1
0.663206019,0
0.459733796,1
46:48:01,0
75:06:02,3
51:27:01,3
74:50:01,3
0.301400463,3
0.449328704,3
50:14:02,3
5:32:01,2
81:01:01,3
0.627094907,3
5:02:02,3
11:33:02,3
0.65974537,3
9:45:01,1
78:11:01,3
13:59:01,0
52:29:02,1
0.531956019,3
82:40:02,0
48:06:01,1
0.614606481,2
82:13:02,3
2:19:02,3
0.64099537,3
0.309733796,3
76:21:02,3
81:31:01,3
43:30:01,0
49:59:02,3
74:59:02,3
47:03:01,3
76:02:02,3
0.44306713,3
83:11:02,3
72:21:02,0
0.402789352,1
48:22:02,3
0.465300926,3
0.688206019,3
0.447233796,3
49:17:01,3
0.501412037,3
44:54:01,3
0.683344907,1
0.170844907,3
80:52:02,3
0.560428241,3
0.725023148,3
74:07:02,3
80:42:02,3
0.675011574,3
46:57:02,3
8:28:01,3
77:16:01,3
0.325011574,2
79:19:01,3
0.276400463,3
41:13:01,1
0.543761574,0
45:22:02,0
50:57:02,1
2:33:01,3
0.272233796,3
79:10:01,3
75:46:01,1
74:11:02,3
82:28:02,1
13:39:01,0
13:27:01,3
92:22:02,1
79:44:01,3
50:17:01,1
78:00:02,3
12:59:03,0
45:20:02,1
48:24:01,3
83:13:01,1
76:39:01,1
75:57:01,0
79:16:02,3
45:36:01,1
76:26:02,3
51:18:02,0
46:21:01,0
44:16:02,1
0.158356481,3
45:47:02,3
9:57:01,1
49:28:01,0
76:18:01,3
46:58:01,0
0.302789352,3
0.557650463,0
75:56:02,3
74:25:01,2
0.453483796,1
3:46:01,1
0.587511574,3
76:41:02,3
74:24:01,3
0.454872685,1
83:25:02,1
2:45:01,3
0.432650463,2
74:20:01,3
12:14:01,1
2:24:02,3
45:14:01,3
76:46:01,3
49:09:01,0
82:09:02,1
11:29:02,3
0.350729167,3
74:43:02,3
80:32:02,1
78:06:02,3
74:49:01,0
51:33:02,3
81:02:01,1
80:28:01,0
43:45:01,3
74:50:02,0
0.632650463,0
45:45:02,0
0.610439815,0
43:17:01,0
77:23:01,1
0.263912037,0
8:01:01,3
76:03:01,0
45:47:02,1
82:52:01,3
41:37:01,1
44:24:01,3
81:12:02,1
8:04:02,3
75:20:02,3
0.532685185,3
45:37:02,3
76:27:02,3
45:14:03,2
0.320856481,2
0.504872685,2
75:53:01,1
74:35:01,1
52:03:02,3
76:28:01,3
76:07:02,3
46:50:01,1
80:29:01,1
80:08:02,3
0.489606481,1
74:08:02,3
0.246550926,3
48:22:02,3
75:01:01,3
43:44:01,0
12:47:02,1
76:29:01,1
0.619467593,1
0.419467593,3
0.475717593,2
0.647233796,3
0.263217593,3
79:10:02,0
0.506273148,1
82:30:01,3
75:58:01,0
46:00:01,0
50:04:01,3
81:10:01,0
74:16:01,1
75:28:02,1
8:06:01,1
42:19:01,1
81:28:01,1
49:36:01,3
44:05:02,0
0.437511574,1
76:09:02,1
0.513206019,3
0.636134259,0
0.295162037,0
82:46:01,1
50:19:01,1
48:17:02,3
49:28:02,1
74:39:02,3
45:12:02,0
46:36:02,0
49:30:02,3
74:00:01,0
76:42:02,1
0.573634259,1
43:30:02,3
76:06:02,1
49:50:02,3
0.55974537,1
43:01:02,3
47:08:02,3
43:48:01,1
82:50:01,0
44:52:01,1
0.461828704,3
76:17:02,3
75:07:01,1
83:05:02,0
0.607650463,3
80:08:01,3
76:35:03,0
47:56:01,0
48:07:02,3
8:03:01,3
79:31:02,3
0.166678241,1
45:16:01,3
79:30:01,1
0.479872685,2
78:15:01,1
51:35:02,1
78:12:01,1
75:32:01,3
0.806956019,0
0.386134259,3
79:37:01,3
0.452789352,3
0.563900463,0
8:31:01,0
81:43:02,1
0.566678241,0
0.45556713,1
6:22:02,1
50:14:01,3
75:36:01,3
73:05:02,3
47:06:01,1
0.623622685,0
74:57:02,1
45:44:02,1
45:01:01,0
41:47:02,3
0.44099537,0
44:04:02,1
0.152789352,3
44:39:01,3
45:32:02,1
0.587523148,3
43:44:04,1
0.569456019,1
0.640289352,3
42:39:01,3
0.686122685,0
0.456261574,3
0.622939815,1
49:08:03,3
0.394467593,0
82:17:01,1
43:14:01,3
0.247951389,3
74:30:02,3
75:43:02,1
13:28:01,3
75:08:02,3
50:03:02,3
45:51:01,3
0.323622685,1
53:39:01,3
45:38:01,0
73:35:01,1
50:35:02,3
50:56:01,0
43:49:01,3
41:06:02,1
82:39:01,1
48:50:02,0
50:24:01,1
48:21:01,3
0.569467593,2
0.504178241,3
76:26:01,3
0.196550926,3
76:14:03,3
5:32:02,2
0.432650463,1
80:10:02,3
0.591678241,1
0.645162037,1
5:33:02,3
4:38:01,3
13:45:02,2
51:47:01,0
77:07:01,0
0.250706019,1
0.473622685,3
13:41:02,1
48:26:01,1
76:24:01,1
50:16:01,3
42:41:02,1
13:14:02,3
79:10:01,3
73:26:02,1
76:17:01,1
75:11:01,3
0.451400463,1
0.659039352,3
0.650706019,0
43:20:02,1
50:49:02,3
2:43:01,0
0.632662037,3
12:34:02,2
0.550706019,3
42:58:02,3
49:20:02,3
53:38:02,2
74:02:01,1
0.483356481,3
0.305578704,0
2:36:01,1
2:34:02,3
80:11:01,3
43:29:01,2
0.337511574,3
0.510428241,3
75:36:02,3
73:48:02,1
0.400706019,1
3:04:01,3
46:39:02,3
76:09:01,3
0.573634259,0
44:16:02,1
50:59:01,1
0.575023148,1
43:32:02,3
0.520150463,1
0.478483796,0
45:31:01,1
49:38:02,1
12:20:02,1
45:26:03,1
46:47:01,0
0.208356481,3
74:48:01,3
42:19:01,1
48:03:02,0
82:29:02,1
0.564606481,1
78:28:01,1
49:27:01,3
0.231956019,0
0.622928241,3
76:19:03,1
72:23:02,3
0.64724537,3
0.563912037,3
76:09:01,3
45:56:01,1
0.604189815,1
74:11:01,3
75:26:02,2
50:35:01,3
0.645162037,0
82:19:01,3
0.684733796,1
0.387511574,2
48:01:01,3
4:30:01,3
51:20:01,1
0.184050926,3
51:38:01,1
6:22:02,1
0.24931713,1
78:30:01,0
80:15:02,3
0.295150463,1
74:35:01,2
75:54:01,1
78:21:02,1
44:06:01,1
74:52:02,1
0.132662037,1
45:43:01,3
46:00:01,1
75:20:02,3
47:59:01,1
75:11:01,1
75:41:01,3
83:08:02,3
0.687523148,3
74:54:01,3
0.16599537,3
41:25:02,3
0.601423611,2
48:18:02,3
74:43:01,3
45:11:02,3
74:14:01,3
76:26:02,3
47:21:01,3
50:16:02,3
84:02:02,3
75:43:02,0
76:42:02,1
51:19:01,0
52:43:01,0
47:57:02,1
2:40:01,3
43:13:01,3
50:37:01,1
6:05:01,0
0.187523148,3
4:46:02,0
0.63056713,1
0.275011574,0
0.67431713,3
78:59:01,3
0.585439815,1
77:42:02,1
48:24:02,3
0.612511574,3
44:35:02,3
11:12:02,3
0.46462963,1
13:31:01,0
0.628483796,3
74:13:02,3
50:45:02,3
0.154872685,1
49:07:02,1
44:04:02,1
0.584733796,2
75:14:01,0
73:53:02,1
0.387511574,0
43:33:01,0
75:22:02,3
80:44:02,3
45:21:01,3
47:52:01,3
0.239594907,3
4:06:01,3
4:28:02,3
80:54:02,3
83:43:02,3
0.133356481,2
2:07:01,3
76:18:01,3
80:05:01,3
9:26:02,3
49:22:01,1
51:35:01,3
41:24:02,1
76:22:01,1
0.622233796,3
78:13:01,3
0.637511574,3
79:45:01,2
0.419456019,3
42:55:01,1
49:40:01,1
0.304178241,1
2:47:01,3
46:41:02,1
0.225011574,3
73:49:02,3
0.631273148,3
0.629895833,3
0.262511574,3
74:45:02,3
80:58:01,3
82:20:01,3
0.509039352,2
0.682650463,3
76:11:01,1
0.588900463,3
0.299328704,1
76:57:02,1
75:05:01,3
12:04:02,2
